intStCode,strStName,intClassCode,strClassName,strFormCode,strFormName,strMacroCode,strMacroName,intEcoSysCode,strEcoSysName,intAcres,intSqMiles
30,Montana,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5706,Inter-Mountain Basins Big Sagebrush Shrubland,992.77058058048,1.5512040321681595
35,New Mexico,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5706,Inter-Mountain Basins Big Sagebrush Shrubland,959869.9322494058,1499.7967691504869
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,710605.7887491701,1110.3215449285665
31,Nebraska,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,1734.01259336604,2.70939467715393
56,Wyoming,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,18338047.623601854,28653.199412084043
41,Oregon,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,9621730.087678593,15033.953262105957
30,Montana,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,14264005.607011352,22287.508761115587
6,California,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,744857.7081482565,1163.840168990024
46,South Dakota,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,313402.3715240371,489.69120550983115
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,517448.97308560717,808.514020452078
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,5606962.52388848,8760.87894363878
8,Colorado,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,517454.08816700353,808.52201276676
53,Washington,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,3196076.769213204,4993.86995193156
38,North Dakota,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5307,Inter-Mountain Basins Big Sagebrush Steppe,75027.56913212183,117.23057676978378
48,Texas,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,69.38719111584001,0.10841748611928
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,4486698.539503727,7010.46646802501
41,Oregon,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,797704.2827921716,1246.4129418717353
56,Wyoming,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,3455141.8534585526,5398.659146067827
53,Washington,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,56316.60138423697,87.99468966350331
4,Arizona,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,537.30594146112,0.8395405335390401
30,Montana,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,4356728.769119087,6807.388701797548
31,Nebraska,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,3.11352780648,0.00486488719766
6,California,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,316980.03736852604,495.28130839188515
8,Colorado,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,2128033.98517295,3325.053101856657
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,5587162.488592857,8729.941388489146
35,New Mexico,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,82566.08713613987,129.0095111511467
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,3056673.8991543017,4776.052967462957
46,South Dakota,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M169,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,5308,Inter-Mountain Basins Montane Sagebrush Steppe,208.60636303416,0.32594744224322
48,Texas,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5701,Colorado Plateau Mixed Low Sagebrush Shrubland,5692.196014775401,8.894056273150552
8,Colorado,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5701,Colorado Plateau Mixed Low Sagebrush Shrubland,15826.951419711118,24.729611593476534
40,Oklahoma,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5701,Colorado Plateau Mixed Low Sagebrush Shrubland,16846.631776333317,26.322862150710197
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5701,Colorado Plateau Mixed Low Sagebrush Shrubland,358969.7405512452,560.8902196153559
4,Arizona,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5701,Colorado Plateau Mixed Low Sagebrush Shrubland,120343.85438122164,188.03727247201164
35,New Mexico,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5701,Colorado Plateau Mixed Low Sagebrush Shrubland,80855.64839616577,126.33695061991793
53,Washington,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5306,Columbia Plateau Low Sagebrush Steppe,16217.0319748944,25.339112460954798
56,Wyoming,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5306,Columbia Plateau Low Sagebrush Steppe,6.44945045628,0.010077266338010002
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5306,Columbia Plateau Low Sagebrush Steppe,60.93618706968,0.09521279229706
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5306,Columbia Plateau Low Sagebrush Steppe,152907.7969195093,238.91843268845216
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5306,Columbia Plateau Low Sagebrush Steppe,507885.9948228472,793.5718669164079
6,California,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5306,Columbia Plateau Low Sagebrush Steppe,423171.3511053928,661.2052361069332
41,Oregon,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5306,Columbia Plateau Low Sagebrush Steppe,2561815.79425314,4002.83717854933
41,Oregon,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5702,Columbia Plateau Scabland Shrubland,568132.3130885485,887.7067392072438
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5702,Columbia Plateau Scabland Shrubland,99698.05149645275,155.77820546432815
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5702,Columbia Plateau Scabland Shrubland,7613.6874610602,11.896386657992153
6,California,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5702,Columbia Plateau Scabland Shrubland,32849.719911953885,51.32768736279722
53,Washington,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5702,Columbia Plateau Scabland Shrubland,673044.1892917954,1051.6315457759958
56,Wyoming,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5704,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,2514308.9197973385,3928.607687211606
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5704,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,5200.7034110382,8.12609907980565
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5704,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,36897.30606037788,57.65204071975521
8,Colorado,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5704,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,87065.57960619012,136.03996813565078
46,South Dakota,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5704,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,2.89113296316,0.00451739525497
31,Nebraska,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5704,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,114.97813399644,0.17965333437073
30,Montana,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M170,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,5704,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,25974.6057255594,40.585321446478545
4,Arizona,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,5803,Colorado Plateau Blackbrush-Mormon-tea Shrubland,926257.842814551,1447.2778794081482
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,5803,Colorado Plateau Blackbrush-Mormon-tea Shrubland,2004701.5888871944,3132.346232658777
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,5803,Colorado Plateau Blackbrush-Mormon-tea Shrubland,902.70066903588,1.41046979537871
8,Colorado,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,5803,Colorado Plateau Blackbrush-Mormon-tea Shrubland,23784.68370338736,37.16356828681012
35,New Mexico,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,5803,Colorado Plateau Blackbrush-Mormon-tea Shrubland,33520.90754909364,52.37641804583563
41,Oregon,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7304,Columbia Basin Foothill and Canyon Dry Grassland,934683.9386382592,1460.4436541327868
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7304,Columbia Basin Foothill and Canyon Dry Grassland,3061.93220282976,4.78426906695592
53,Washington,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7304,Columbia Basin Foothill and Canyon Dry Grassland,1288576.627311352,2013.4009801884729
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7304,Columbia Basin Foothill and Canyon Dry Grassland,958203.3052935656,1497.1926645319681
53,Washington,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,104726.8436936046,163.63569327243445
56,Wyoming,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,797404.4945433763,1245.944522732989
35,New Mexico,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,187894.28648608172,293.5848226366149
41,Oregon,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,123863.69756644727,193.53702744896626
8,Colorado,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,31904.986617530518,49.85154159025009
48,Texas,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,1.7791587465599998,0.00277993554152
6,California,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,535.08199302792,0.83606561411214
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,25429.96075426872,39.734313678830745
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,30081.1265074632,47.0017601682494
30,Montana,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,18866.866533052198,29.47947895810615
4,Arizona,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,106232.23438803767,165.98786623250308
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,3121,Inter-Mountain Basins Active and Stabilized Dune,513975.3880277921,803.0865437992029
48,Texas,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,275.99200056012,0.43123750087829
53,Washington,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,26060.89492476756,40.720148320242274
41,Oregon,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,176459.41082709734,275.7178294193232
56,Wyoming,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,631.8237498721202,0.98722460918229
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,476604.1585562993,744.6939977495751
35,New Mexico,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,4046471.950258968,6322.6124223251245
40,Oklahoma,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,42.47741507412,0.06637096105379
4,Arizona,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,2756978.3890086063,4307.778732856939
6,California,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,46388.45078874552,72.48195435793635
16,Idaho,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,298683.83600343287,466.69349375872144
32,Nevada,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,605721.9342961815,946.4405223445928
46,South Dakota,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,23.57385339192,0.03683414592514
38,North Dakota,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,4.89268655304,0.00764482273918
8,Colorado,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,7305,Inter-Mountain Basins Semi-Desert Grassland,212648.61170634432,332.26345579355336
49,Utah,3,Desert & Semi-Desert,3.B.1,Cool Semi-Desert Scrub & Grassland,M171,Great Basin-Intermountain Dry Shrubland & Grassland,5309,Inter-Mountain Basins Semi-Desert Shrub Steppe,2023892.484706964,3162.332007377382
